asset,date,forks,stars,subscribers,total_issues,closed_issues,pull_requests_merged,pull_request_contributors,commit_count_4_weeks,blockcount,medianfee,txcount,activeaddresses,label
ltc,2016-06-30,812,1109,257,127,121,40,19,2,567,0.001,4471,17360,0
ltc,2016-07-01,814,1109,257,127,121,40,19,2,576,0.001,4251,16275,0
ltc,2016-07-02,814,1110,257,127,121,40,19,2,617,0.001,3953,12588,0
ltc,2016-07-03,814,1110,258,128,122,40,19,2,607,0.001,3505,12254,0
ltc,2016-07-04,814,1110,259,130,122,40,19,2,629,0.001,3950,15108,0
ltc,2016-07-05,812,1111,259,130,122,40,19,2,603,0.001,3835,13784,0
ltc,2016-07-06,812,1112,257,130,122,40,19,2,550,0.001,3922,10596,0
ltc,2016-07-07,811,1112,256,130,122,40,19,2,480,0.001,4225,12700,0
ltc,2016-07-08,811,1112,256,130,122,40,19,2,410,0.001,3783,9570,0
ltc,2016-07-09,811,1113,255,130,122,40,19,2,519,0.001,3641,14055,0
ltc,2016-07-10,811,1113,254,130,122,40,19,2,580,0.001,3371,11431,0
ltc,2016-07-11,811,1112,254,130,122,40,19,2,653,0.001,3706,11996,0
ltc,2016-07-12,811,1112,253,131,122,40,19,2,694,0.001,3911,13349,0
ltc,2016-07-13,810,1112,253,132,122,40,19,2,639,0.001,3234,10608,0
ltc,2016-07-14,811,1115,253,132,122,40,19,2,620,0.001,3371,11753,0
ltc,2016-07-15,811,1115,254,132,122,40,19,2,547,0.0011,4922,12328,0
ltc,2016-07-16,810,1115,254,132,122,40,19,2,625,0.00103734,4057,14401,0
ltc,2016-07-17,810,1116,254,132,122,40,19,2,627,0.001,3307,10687,0
ltc,2016-07-18,810,1115,254,132,122,40,19,2,592,0.001,3423,11870,0
ltc,2016-07-19,810,1115,254,132,122,40,19,2,569,0.001,3363,10209,0
ltc,2016-07-20,810,1115,254,132,122,40,19,2,534,0.001,3719,11314,0
ltc,2016-07-21,810,1113,253,132,122,40,19,0,531,0.001,3845,11415,0
ltc,2016-07-22,811,1113,253,132,122,40,19,0,548,0.001,3671,11572,0
ltc,2016-07-23,811,1113,252,133,122,40,19,0,529,0.001,2945,9736,0
ltc,2016-07-24,811,1113,252,133,122,40,19,0,594,0.001,3428,15385,0
ltc,2016-07-25,811,1113,252,133,122,40,19,0,577,0.001,3580,12857,0
ltc,2016-07-26,811,1113,252,133,122,40,19,0,560,0.001,4717,11919,0
ltc,2016-07-27,810,1113,252,133,122,40,19,0,594,0.001,3568,8381,0
ltc,2016-07-28,809,1113,252,133,122,40,19,0,571,0.001,3074,10666,0
ltc,2016-07-29,809,1113,252,133,122,40,19,0,625,0.001,3235,11737,0
ltc,2016-07-30,810,1114,252,133,122,40,19,0,563,0.001,3177,14440,0
ltc,2016-07-31,811,1114,252,133,122,40,19,0,639,0.001,3235,11520,0
ltc,2016-08-01,811,1114,252,133,122,40,19,0,592,0.001,4122,10931,0
ltc,2016-08-02,811,1113,252,133,122,40,19,0,594,0.001,5055,17614,0
ltc,2016-08-03,811,1113,252,133,122,40,19,0,599,0.001,4813,12531,0
ltc,2016-08-04,813,1113,251,133,122,40,19,0,594,0.001,3854,11231,0
ltc,2016-08-05,811,1113,251,133,122,40,19,0,614,0.001,3456,11510,0
ltc,2016-08-06,811,1113,251,133,122,40,19,0,566,0.001,3391,9328,0
ltc,2016-08-07,812,1113,251,133,122,40,19,0,542,0.001,3645,12733,0
ltc,2016-08-08,813,1115,252,133,122,40,19,0,571,0.001,3476,19314,0
ltc,2016-08-09,813,1114,252,133,122,40,19,0,605,0.001,2861,13661,0
ltc,2016-08-10,812,1115,252,133,122,40,19,0,559,0.001,2879,12902,0
ltc,2016-08-11,813,1115,252,133,122,40,19,0,590,0.001,3413,14960,0
ltc,2016-08-12,812,1116,252,133,122,40,19,0,598,0.001,3506,12926,0
ltc,2016-08-13,812,1116,252,133,122,40,19,0,610,0.001,3295,12359,0
ltc,2016-08-14,812,1116,252,133,122,40,19,0,554,0.001,2820,17119,0
ltc,2016-08-15,812,1115,252,133,122,40,19,0,542,0.001,3279,11975,0
ltc,2016-08-16,811,1115,252,133,122,40,19,0,545,0.001,3414,14528,0
ltc,2016-08-17,812,1115,251,133,122,40,19,0,508,0.001,3289,13470,0
ltc,2016-08-18,814,1115,251,133,122,40,19,0,549,0.001,3214,11483,0
ltc,2016-08-19,814,1115,251,133,122,40,19,0,639,0.001,3186,8495,0
ltc,2016-08-20,814,1115,251,133,122,40,19,0,601,0.001,2725,14694,0
ltc,2016-08-21,814,1115,251,133,122,40,19,0,610,0.001,2764,16607,0
ltc,2016-08-22,814,1115,251,133,122,40,19,0,622,0.001,3642,13886,0
ltc,2016-08-23,814,1115,251,133,122,40,19,0,588,0.001,5717,12188,0
ltc,2016-08-24,814,1115,251,133,122,40,19,0,568,0.001,4376,11340,1
ltc,2016-08-25,815,1115,251,133,122,40,19,0,553,0.001,3721,9195,1
ltc,2016-08-26,814,1115,251,133,122,40,19,0,559,0.001,3325,9909,1
ltc,2016-08-27,814,1117,251,133,122,40,19,0,565,0.001,3294,13950,1
ltc,2016-08-28,814,1117,251,133,122,40,19,0,561,0.001,3104,9959,0
ltc,2016-08-29,815,1118,252,133,122,40,19,0,633,0.001,3451,10361,0
ltc,2016-08-30,815,1120,252,133,122,40,19,0,530,0.001,3559,12492,1
ltc,2016-08-31,816,1121,254,133,122,40,19,0,602,0.001,3581,9470,1
ltc,2016-09-01,816,1121,254,133,122,40,19,0,600,0.001,3356,7718,1
ltc,2016-09-02,816,1121,255,133,122,40,19,0,556,0.001,3594,12865,1
ltc,2016-09-03,818,1121,255,133,122,40,19,0,607,0.001,3229,9988,1
ltc,2016-09-04,818,1121,255,133,122,40,19,0,581,0.001,3365,15396,1
ltc,2016-09-05,819,1121,255,133,122,40,19,0,567,0.001,3441,11024,1
ltc,2016-09-06,819,1121,255,134,122,40,19,0,554,0.001,3559,10710,1
ltc,2016-09-07,819,1123,256,135,122,40,19,0,534,0.001,3248,8911,1
ltc,2016-09-08,818,1123,256,135,122,40,19,0,611,0.001,3421,9470,1
ltc,2016-09-09,818,1122,256,135,122,40,19,0,571,0.001,3001,8824,1
ltc,2016-09-10,820,1122,256,135,122,40,19,0,611,0.001,2538,12031,1
ltc,2016-09-11,820,1122,256,135,122,40,19,0,588,0.001,2809,11857,1
ltc,2016-09-12,820,1122,255,135,122,40,19,0,571,0.001,3433,10816,1
ltc,2016-09-13,820,1125,255,135,122,40,19,0,539,0.001,2973,10571,1
ltc,2016-09-14,820,1126,255,135,122,40,19,0,590,0.001,2922,8839,1
ltc,2016-09-15,821,1127,255,135,122,40,19,0,571,0.001,2561,9090,1
ltc,2016-09-16,821,1127,255,135,122,40,19,0,568,0.001,3295,7714,1
ltc,2016-09-17,823,1127,255,135,123,41,20,1,596,0.001,2439,11902,0
ltc,2016-09-18,822,1127,254,136,123,41,20,1,574,0.001,2432,14647,0
ltc,2016-09-19,822,1127,254,136,123,41,20,1,622,0.001,3229,11605,1
ltc,2016-09-20,822,1127,252,136,123,41,20,1,573,0.001,2919,10913,0
ltc,2016-09-21,824,1127,252,136,123,41,20,1,548,0.001,4015,10380,1
ltc,2016-09-22,824,1127,252,136,123,41,20,1,593,0.001,3033,8538,0
ltc,2016-09-23,824,1128,252,136,123,41,20,1,628,0.001,2511,8531,0
ltc,2016-09-24,824,1128,251,136,123,41,20,1,561,0.001,2363,8188,0
ltc,2016-09-25,824,1128,251,136,123,41,20,1,566,0.001,2983,13551,0
ltc,2016-09-26,823,1128,251,136,123,41,20,1,543,0.001,3002,10381,0
ltc,2016-09-27,824,1128,251,136,123,41,20,1,554,0.001,2934,8762,0
ltc,2016-09-28,824,1128,251,136,123,41,20,1,557,0.001,2775,9253,0
ltc,2016-09-29,823,1129,250,137,123,41,20,1,559,0.001,3128,11016,0
ltc,2016-09-30,823,1130,250,137,123,41,20,1,582,0.001,3068,9994,0
ltc,2016-10-01,823,1130,250,137,123,41,20,1,607,0.001,2923,9591,0
ltc,2016-10-02,822,1130,250,137,123,41,20,1,597,0.001,2457,13183,0
ltc,2016-10-03,822,1130,250,137,123,41,20,1,593,0.001,2463,9378,0
ltc,2016-10-04,823,1130,250,137,123,41,20,1,595,0.001,3028,8995,0
ltc,2016-10-05,822,1130,249,137,123,41,20,1,517,0.001,3075,10331,0
ltc,2016-10-06,823,1130,249,137,123,41,20,1,566,0.001,4228,10994,0
ltc,2016-10-07,823,1130,249,137,123,41,20,1,572,0.001,3804,9175,0
ltc,2016-10-08,822,1130,249,137,123,41,20,1,516,0.001,2875,8408,1
ltc,2016-10-09,822,1131,250,137,123,41,20,1,573,0.001,2974,13705,0
ltc,2016-10-10,821,1131,250,138,123,41,20,1,605,0.001,3447,10652,0
ltc,2016-10-11,821,1132,250,138,123,41,20,1,548,0.001,3397,9477,0
ltc,2016-10-12,821,1132,251,138,123,41,20,1,591,0.001,3385,10312,0
ltc,2016-10-13,821,1133,251,138,123,41,20,1,554,0.001,3463,8479,0
ltc,2016-10-14,821,1133,251,138,123,41,20,1,535,0.001,3382,12033,1
ltc,2016-10-15,822,1133,251,138,123,41,20,0,500,0.001,3049,9560,1
ltc,2016-10-16,822,1133,251,139,124,41,20,0,552,0.001,3052,18542,1
ltc,2016-10-17,822,1133,250,139,124,41,20,0,601,0.001,4214,10463,1
ltc,2016-10-18,821,1133,250,139,124,41,20,0,595,0.001,3639,8638,1
ltc,2016-10-19,822,1132,250,139,124,41,20,0,625,0.001,5045,9272,1
ltc,2016-10-20,821,1132,250,139,124,41,20,0,562,0.001,4004,8137,0
ltc,2016-10-21,821,1131,250,139,124,41,20,87,546,0.001,3527,7557,0
ltc,2016-10-22,822,1130,251,139,128,41,20,88,539,0.001,3127,8587,0
ltc,2016-10-23,821,1130,251,139,128,41,20,88,523,0.001,3086,17953,1
ltc,2016-10-24,821,1130,250,139,128,41,20,88,580,0.001,4026,11574,1
ltc,2016-10-25,821,1130,251,139,128,41,20,76,623,0.001,4866,11260,1
ltc,2016-10-26,822,1131,251,139,130,41,20,77,627,0.001,4582,9459,1
ltc,2016-10-27,822,1132,251,139,132,41,20,78,605,0.001,4864,9345,1
ltc,2016-10-28,824,1132,251,140,132,41,20,86,605,0.001,4324,10506,1
ltc,2016-10-29,827,1132,251,140,132,41,20,86,563,0.001,4212,14946,1
ltc,2016-10-30,827,1132,251,140,132,41,20,86,561,0.001,3670,8894,1
ltc,2016-10-31,826,1132,250,141,133,41,20,86,664,0.001,4280,11584,1
ltc,2016-11-01,825,1131,250,141,133,41,20,71,602,0.001,4427,11981,1
ltc,2016-11-02,826,1132,250,141,133,42,20,79,632,0.001,3682,7563,1
ltc,2016-11-03,826,1132,250,141,133,42,20,77,583,0.001,4396,11151,1
ltc,2016-11-04,827,1133,250,141,133,42,20,76,567,0.001,3739,9919,0
ltc,2016-11-05,827,1133,250,141,133,42,20,75,561,0.001,3405,8550,0
ltc,2016-11-06,827,1135,250,141,133,42,20,74,563,0.001,3463,19611,0
ltc,2016-11-07,827,1135,250,141,133,42,20,74,542,0.001,3703,11886,0
ltc,2016-11-08,828,1135,250,142,133,42,20,74,533,0.001,3644,10786,0
ltc,2016-11-09,828,1136,250,142,133,42,20,73,580,0.001,3654,9590,0
ltc,2016-11-10,828,1136,250,142,133,42,20,71,657,0.001,2975,10237,0
ltc,2016-11-11,827,1136,250,142,133,42,20,58,638,0.001,3174,7323,0
ltc,2016-11-12,827,1136,250,142,133,42,20,58,576,0.001,3181,10625,0
ltc,2016-11-13,827,1136,250,142,133,42,20,58,561,0.001,3815,15469,0
ltc,2016-11-14,826,1137,250,143,133,42,20,58,605,0.001,3395,13473,0
ltc,2016-11-15,826,1136,250,143,133,42,20,31,588,0.001,3823,10584,0
ltc,2016-11-16,826,1136,250,143,133,42,20,26,582,0.001,3801,9180,0
ltc,2016-11-17,824,1137,250,143,133,42,20,20,571,0.001,3520,10196,1
ltc,2016-11-18,824,1139,250,143,134,42,20,20,572,0.001,3209,8233,1
ltc,2016-11-19,824,1139,249,143,136,42,20,32,594,0.001,2893,16776,1
ltc,2016-11-20,824,1139,249,143,136,42,20,32,574,0.001,3417,10398,1
ltc,2016-11-21,825,1139,249,143,136,42,20,32,591,0.001,3465,11435,1
ltc,2016-11-22,825,1139,249,143,136,42,20,32,612,0.001,3592,8518,1
ltc,2016-11-23,825,1141,250,143,136,42,20,27,584,0.001,3009,8483,1
ltc,2016-11-24,825,1143,250,143,136,42,20,25,659,0.001,3161,8886,0
ltc,2016-11-25,826,1143,250,143,136,42,20,23,612,0.001,2686,7736,0
ltc,2016-11-26,825,1145,250,143,136,42,20,23,619,0.001,2797,14920,0
ltc,2016-11-27,825,1146,250,143,136,42,20,23,563,0.001,3057,12612,0
ltc,2016-11-28,825,1146,250,143,136,42,20,23,595,0.001,2998,10007,0
ltc,2016-11-29,824,1146,250,143,136,42,20,23,615,0.001,3296,8798,0
ltc,2016-11-30,825,1146,250,143,136,42,20,23,588,0.001,3402,9111,0
ltc,2016-12-01,825,1146,250,143,136,42,20,23,598,0.001,3334,10029,0
ltc,2016-12-02,825,1147,250,143,136,42,20,23,568,0.001,3334,8712,1
ltc,2016-12-03,824,1147,250,143,136,42,20,23,584,0.001,3069,16601,1
ltc,2016-12-04,824,1147,250,143,136,42,20,23,559,0.001,3029,11272,1
ltc,2016-12-05,824,1147,250,143,136,42,20,23,573,0.001,5061,11038,0
ltc,2016-12-06,824,1147,251,143,136,42,20,23,602,0.001,3980,8879,0
ltc,2016-12-07,823,1148,250,143,136,42,20,23,605,0.001,3530,9142,0
ltc,2016-12-08,824,1148,249,143,136,42,20,23,597,0.001,3921,9018,0
ltc,2016-12-09,827,1148,249,143,136,42,20,23,597,0.001,3012,7569,0
ltc,2016-12-10,825,1148,250,143,136,42,20,23,560,0.001,2667,17128,0
ltc,2016-12-11,825,1148,250,143,136,42,20,23,558,0.001,2687,12235,0
ltc,2016-12-12,824,1148,250,143,136,42,20,23,554,0.001,2757,7613,0
ltc,2016-12-13,823,1148,250,143,136,42,20,23,576,0.001,2304,8546,0
ltc,2016-12-14,823,1149,250,143,136,42,20,23,583,0.001,2530,8279,0
ltc,2016-12-15,825,1151,250,143,136,42,20,23,540,0.001,2778,9246,0
ltc,2016-12-16,824,1151,250,143,136,42,20,23,583,0.001,2853,9249,0
ltc,2016-12-17,824,1151,250,143,136,42,20,0,529,0.001,2756,16326,0
ltc,2016-12-18,824,1152,250,143,136,42,20,0,590,0.001,2779,9021,0
ltc,2016-12-19,824,1152,250,143,136,42,20,0,605,0.001,2974,8365,0
ltc,2016-12-20,823,1152,250,143,136,42,20,0,587,0.001,3723,8416,0
ltc,2016-12-21,823,1152,250,143,136,42,20,0,521,0.001,3408,8369,0
ltc,2016-12-22,823,1152,250,143,136,42,20,0,561,0.001,3437,8932,0
ltc,2016-12-23,823,1152,250,143,136,42,20,0,558,0.001,4679,11214,0
ltc,2016-12-24,824,1152,250,143,136,42,20,0,548,0.001,4730,17407,1
ltc,2016-12-25,824,1152,250,143,136,42,20,0,546,0.001,3578,8155,1
ltc,2016-12-26,824,1152,251,143,136,42,20,0,649,0.001,3248,8705,1
ltc,2016-12-27,825,1152,251,143,136,42,20,0,672,0.001,3258,9793,1
ltc,2016-12-28,825,1152,251,143,136,42,20,0,671,0.001,3804,9147,1
ltc,2016-12-29,826,1152,251,143,136,42,20,0,614,0.001,3316,8434,1
ltc,2016-12-30,826,1153,251,143,136,42,20,0,609,0.001,3415,9048,1
ltc,2016-12-31,827,1153,251,143,136,42,20,0,578,0.001,2646,8132,1
ltc,2017-01-01,827,1154,251,143,136,42,20,0,554,0.001,2747,18746,1
ltc,2017-01-02,828,1154,252,143,136,42,20,0,583,0.001,4112,12715,1
ltc,2017-01-03,828,1155,252,143,136,42,20,0,568,0.001,3604,9814,1
ltc,2017-01-04,828,1156,253,143,136,42,20,0,619,0.001,5059,14575,1
ltc,2017-01-05,828,1156,253,143,136,42,20,63,556,0.001,4727,12157,1
ltc,2017-01-06,829,1157,254,143,136,43,21,65,572,0.001,4169,10915,1
ltc,2017-01-07,831,1160,257,143,136,44,21,68,516,0.001,4112,19133,0
ltc,2017-01-08,831,1160,257,143,136,44,21,68,586,0.001,3274,9391,0
ltc,2017-01-09,831,1161,258,143,140,45,21,70,572,0.001,3536,10837,0
ltc,2017-01-10,834,1161,253,143,140,49,21,76,593,0.001,4613,13363,1
ltc,2017-01-11,836,1164,252,143,140,51,23,78,630,0.001,4758,13373,1
ltc,2017-01-12,839,1165,252,143,140,51,23,82,678,0.001,3734,10626,0
ltc,2017-01-13,836,1167,251,143,140,53,25,86,609,0.001,3971,9563,0
ltc,2017-01-14,836,1169,251,143,140,53,25,86,611,0.001,3075,29186,0
ltc,2017-01-15,837,1169,251,143,140,54,25,88,614,0.001,3578,18507,0
ltc,2017-01-16,837,1170,251,143,140,54,25,88,617,0.001,3108,9387,0
ltc,2017-01-17,838,1171,251,143,140,54,25,61,603,0.001,3692,11287,0
ltc,2017-01-18,839,1173,251,143,140,54,25,47,619,0.001,3326,10179,0
ltc,2017-01-19,840,1173,251,143,140,54,25,46,603,0.001,4835,10839,0
ltc,2017-01-20,843,1173,252,143,140,54,25,38,665,0.001,4301,11499,0
ltc,2017-01-21,843,1173,252,143,140,54,25,38,563,0.001,3276,22445,0
ltc,2017-01-22,842,1173,252,143,140,54,25,38,582,0.001,3393,15205,0
ltc,2017-01-23,843,1173,252,143,140,54,25,38,583,0.001,3256,10159,0
ltc,2017-01-24,843,1173,252,143,140,54,25,38,602,0.001,2787,9355,0
ltc,2017-01-25,842,1173,252,143,140,54,25,38,576,0.001,2806,8979,0
ltc,2017-01-26,841,1173,252,143,140,54,25,38,581,0.001,2505,9659,0
ltc,2017-01-27,841,1173,252,143,140,54,25,37,601,0.001,2436,9172,0
ltc,2017-01-28,841,1173,251,143,140,54,25,37,569,0.001,2402,20358,0
ltc,2017-01-29,841,1173,251,143,140,54,25,37,562,0.001,2382,13548,0
ltc,2017-01-30,841,1173,251,143,140,54,25,39,582,0.001,3767,10950,0
ltc,2017-01-31,841,1173,251,143,141,57,26,46,591,0.001,3320,11095,0
ltc,2017-02-01,844,1175,252,143,141,57,26,45,622,0.001,2641,10826,1
ltc,2017-02-02,846,1176,252,143,141,57,26,37,607,0.001,2491,12039,1
ltc,2017-02-03,847,1176,252,143,141,57,26,37,524,0.001,2693,10740,1
ltc,2017-02-04,847,1177,253,143,141,57,26,34,585,0.001,3032,22135,1
ltc,2017-02-05,847,1177,253,143,141,57,26,34,543,0.001,3849,15294,1
ltc,2017-02-06,848,1177,253,143,141,57,26,32,499,0.001,2797,12069,1
ltc,2017-02-07,847,1177,253,143,141,57,26,24,590,0.001,3429,12085,1
ltc,2017-02-08,847,1179,253,144,142,57,26,19,596,0.001,4376,14005,1
ltc,2017-02-09,848,1179,253,144,142,57,26,16,564,0.001,4030,13695,1
ltc,2017-02-10,850,1179,253,144,142,57,26,12,575,0.001,3231,11340,0
ltc,2017-02-11,850,1179,253,144,142,57,26,12,559,0.001,2356,19651,0
ltc,2017-02-12,851,1179,253,144,142,57,26,8,546,0.00100348,2487,16746,0
ltc,2017-02-13,851,1181,252,144,142,57,26,8,532,0.001,2323,12303,0
ltc,2017-02-14,851,1182,251,145,142,59,26,23,576,0.00100401,2536,10300,0
ltc,2017-02-15,852,1182,250,145,143,63,26,23,601,0.00100048,3347,11045,0
ltc,2017-02-16,852,1182,250,145,143,63,26,23,576,0.001,2161,9376,0
ltc,2017-02-17,852,1183,250,145,143,63,26,23,590,0.001,2731,11852,0
ltc,2017-02-18,853,1185,250,145,143,63,26,23,623,0.001,2302,25407,0
ltc,2017-02-19,854,1185,250,145,143,63,26,252,592,0.001,3204,17738,0
ltc,2017-02-20,855,1187,250,145,143,63,26,244,602,0.00103842,2738,11387,0
ltc,2017-02-21,855,1187,251,145,143,63,26,239,514,0.00100435,2573,11241,0
ltc,2017-02-22,856,1187,251,145,143,63,26,238,504,0.00103626,2635,11933,0
ltc,2017-02-23,856,1190,251,145,143,63,26,233,566,0.00103714,2620,9658,0
ltc,2017-02-24,856,1191,251,145,143,63,26,219,572,0.001,3125,13129,0
ltc,2017-02-25,857,1191,251,145,143,63,26,215,579,0.001,2453,26141,0
ltc,2017-02-26,858,1192,251,145,143,63,26,210,621,0.00100009,2942,20761,0
ltc,2017-02-27,859,1192,251,146,143,63,26,205,660,0.0010001,3019,12269,0
ltc,2017-02-28,858,1192,251,147,143,63,26,193,590,0.001,2631,10357,0
ltc,2017-03-01,860,1191,251,147,143,63,26,188,539,0.001,2573,12665,0
ltc,2017-03-02,860,1193,251,147,143,63,26,182,590,0.001,3203,14018,0
ltc,2017-03-03,860,1193,251,147,143,64,26,166,564,0.001,2882,13234,1
ltc,2017-03-04,860,1194,251,147,143,64,26,164,503,0.001,2533,25895,1
ltc,2017-03-05,861,1194,251,147,143,64,26,160,540,0.001,2533,15715,0
ltc,2017-03-06,861,1194,251,147,143,64,26,158,555,0.001,2499,11149,1
ltc,2017-03-07,861,1194,251,147,143,64,26,149,520,0.001,2458,10355,1
ltc,2017-03-08,861,1194,251,148,143,64,26,141,596,0.001,2543,15334,0
ltc,2017-03-09,861,1194,248,148,143,64,26,131,546,0.001,2464,13676,0
ltc,2017-03-10,861,1194,248,148,143,64,26,128,564,0.001,2510,10418,1
ltc,2017-03-11,862,1194,247,148,143,64,26,104,553,0.001,3012,26667,0
ltc,2017-03-12,862,1194,247,148,143,64,26,100,561,0.001,2880,16818,0
ltc,2017-03-13,862,1194,247,148,143,64,26,99,596,0.001,3146,14327,1
ltc,2017-03-14,862,1194,247,148,144,64,26,81,566,0.001,2656,12446,1
ltc,2017-03-15,862,1195,248,148,144,64,26,75,609,0.001,2886,13426,1
ltc,2017-03-16,862,1196,248,148,144,64,26,88,646,0.001,3653,13376,1
ltc,2017-03-17,861,1196,248,148,144,64,26,72,583,0.001,3483,15476,1
ltc,2017-03-18,861,1196,248,148,144,64,26,59,560,0.001,4170,32055,1
ltc,2017-03-19,862,1196,248,148,144,64,26,59,568,0.00100267,3689,20783,1
ltc,2017-03-20,861,1196,248,148,144,64,26,59,505,0.001,3146,12213,1
ltc,2017-03-21,862,1196,248,148,144,64,26,56,633,0.001,3148,12058,1
ltc,2017-03-22,862,1196,248,148,144,64,26,15,586,0.001,3408,12180,1
ltc,2017-03-23,862,1196,248,148,144,64,26,15,624,0.00100304,3444,14509,1
ltc,2017-03-24,862,1197,248,148,144,64,26,14,571,0.001,3818,16205,1
ltc,2017-03-25,864,1198,248,148,144,64,26,14,566,0.001,3649,30826,1
ltc,2017-03-26,865,1198,248,148,144,64,26,14,569,0.001,3937,21301,1
ltc,2017-03-27,866,1198,248,148,144,64,26,14,522,0.001,3294,11658,1
ltc,2017-03-28,866,1198,248,148,144,64,26,14,521,0.001,3641,11756,1
ltc,2017-03-29,866,1199,248,148,144,66,27,17,558,0.001,4511,12592,1
ltc,2017-03-30,867,1200,248,148,144,66,27,14,566,0.001,10619,26009,1
ltc,2017-03-31,868,1200,249,148,144,66,27,13,585,0.001,7207,18404,1
ltc,2017-04-01,867,1199,249,148,144,66,27,13,602,0.001,5477,31587,1
ltc,2017-04-02,867,1199,249,148,144,66,27,80,593,0.001,7467,25971,1
ltc,2017-04-03,867,1200,248,148,144,66,27,78,635,0.001,7652,19803,1
ltc,2017-04-04,868,1200,248,148,144,66,27,78,654,0.001,6794,16295,1
ltc,2017-04-05,868,1201,247,148,144,66,27,78,598,0.001,9620,24616,1
ltc,2017-04-06,868,1202,247,148,144,66,27,78,636,0.001,8754,23720,1
ltc,2017-04-07,868,1204,248,148,144,66,27,77,566,0.001,6023,17451,1
ltc,2017-04-08,868,1205,249,148,144,66,27,77,503,0.001,5759,25529,1
ltc,2017-04-09,868,1206,249,148,144,66,27,77,564,0.001,6858,21851,1
ltc,2017-04-10,869,1208,251,148,144,66,27,83,535,0.001,5929,15658,1
ltc,2017-04-11,872,1214,249,148,144,66,27,83,555,0.001,6468,15919,1
ltc,2017-04-12,872,1214,249,148,144,66,27,84,585,0.001,8222,20724,1
ltc,2017-04-13,872,1215,251,148,144,66,27,84,577,0.001,5025,16705,1
ltc,2017-04-14,873,1215,252,148,144,66,27,82,573,0.001,5070,15366,1
ltc,2017-04-15,873,1215,252,149,144,66,27,79,592,0.001,4631,26070,1
ltc,2017-04-16,874,1215,252,149,144,66,27,77,558,0.0010102,4292,25047,1
ltc,2017-04-17,874,1215,252,149,144,66,27,77,742,0.001,5361,17186,1
ltc,2017-04-18,875,1216,252,149,144,66,27,77,738,0.001,5560,18620,1
ltc,2017-04-19,875,1216,251,150,144,66,27,77,776,0.001,5477,19460,1
ltc,2017-04-20,875,1218,252,150,144,66,27,77,675,0.001,4556,16448,1
ltc,2017-04-21,878,1219,254,150,144,66,27,77,574,0.001,6476,18628,1
ltc,2017-04-22,881,1219,255,150,144,66,27,77,558,0.001,8028,29580,1
ltc,2017-04-23,884,1219,254,150,144,66,27,77,582,0.001,9973,28767,1
ltc,2017-04-24,885,1221,254,151,144,66,27,77,661,0.001,6675,21343,1
ltc,2017-04-25,885,1224,255,152,146,66,27,61,625,0.001,7240,16990,1
ltc,2017-04-26,887,1227,256,152,146,66,27,59,623,0.001,7795,20987,1
ltc,2017-04-27,888,1227,256,153,147,66,27,58,526,0.001,6917,20649,1
ltc,2017-04-28,888,1229,255,153,147,66,27,59,464,0.001,6074,18880,1
ltc,2017-04-29,889,1232,255,153,147,67,27,53,495,0.001,5990,27227,1
ltc,2017-04-30,890,1236,256,154,147,67,27,53,553,0.001,5989,25577,1
ltc,2017-05-01,890,1236,256,154,147,67,27,53,606,0.001,6543,20633,1
ltc,2017-05-02,890,1239,256,155,147,67,27,52,731,0.001,6522,19591,1
ltc,2017-05-03,890,1238,256,155,147,67,27,44,783,0.001,11914,33031,1
ltc,2017-05-04,890,1240,256,155,147,67,27,34,642,0.001,14330,38144,1
ltc,2017-05-05,890,1247,257,156,147,67,27,32,654,0.001,12755,36076,1
ltc,2017-05-06,891,1253,262,156,147,67,27,32,604,0.00100453,9550,33894,1
ltc,2017-05-07,892,1254,262,156,147,67,27,32,641,0.00100444,12455,36098,1
ltc,2017-05-08,892,1255,262,156,147,67,27,32,620,0.00100643,11874,34159,1
ltc,2017-05-09,892,1256,262,156,147,67,27,32,600,0.00100671,12872,33889,1
ltc,2017-05-10,893,1258,262,156,147,67,27,32,568,0.001,17635,45673,1
ltc,2017-05-11,895,1264,261,156,148,67,27,31,639,0.000712,12483,37049,1
ltc,2017-05-12,896,1271,262,156,148,67,27,30,666,0.00052367,10242,27711,1
ltc,2017-05-13,898,1273,262,157,150,67,27,26,693,0.00052492,8557,41124,1
ltc,2017-05-14,899,1277,262,157,150,67,27,26,649,0.00063289,8025,24318,1
ltc,2017-05-15,901,1280,265,157,150,67,27,26,625,0.00052632,10690,33862,1
ltc,2017-05-16,901,1282,267,157,150,67,27,26,605,0.00052738,12540,37708,1
ltc,2017-05-17,903,1284,266,157,150,67,27,26,517,0.000669,12639,47432,1
ltc,2017-05-18,901,1289,267,158,150,67,27,25,595,0.00063423,10631,35021,1
ltc,2017-05-19,900,1294,269,158,150,67,27,23,539,0.00063422,12384,38185,1
ltc,2017-05-20,900,1295,270,158,150,67,27,23,607,0.00063536,10803,40246,1
